logFC	AveExpr	t	P.Value	adj.P.Val	B
22625	1.03522328605756	1.99828122214446	6.70644323739447	4.69200067791763e-05	0.00737500079529715	2.45699611788255
4207	-1.09628028225231	2.39110525646087	-6.69946890633947	4.73371434152104e-05	0.00737967170464356	2.44852399908915
21233	-2.20340385630071	4.02785777380913	-6.6878222138351	4.80426731386243e-05	0.00737967170464356	2.43436016200114
17674	-2.23970646492882	5.02930870774134	-6.68310900568494	4.83314025442484e-05	0.00737967170464356	2.42862264109454
4980	0.943030093590631	1.2143651752366	6.67371217902803	4.89126454329842e-05	0.00737967170464356	2.41717386278254
10422	-1.22093323102009	2.37633738119088	-6.66643753315414	4.93677933934771e-05	0.00737967170464356	2.40830174768429
10172	0.960275081537555	1.75161622590758	6.66150359894132	4.96790881749082e-05	0.00737967170464356	2.40227991197983
10192	1.78154175403778	2.2891800320468	6.6609383906755	4.97148834595657e-05	0.00737967170464356	2.40158984971432
5087	1.13856878942585	1.84917744033843	6.65374861787928	5.01726535511888e-05	0.00737967170464356	2.3928077505994
20052	-1.51717490942592	3.17362587734024	-6.64375932804364	5.08162232252336e-05	0.00737967170464356	2.38059345970696
10048	2.14703034235551	2.36313489979785	6.63578352939288	5.13364584672693e-05	0.00737967170464356	2.3708305608249
10264	1.99903139423746	2.3888145554217	6.63447313482551	5.1422478746462e-05	0.00737967170464356	2.36922565303678
204	-2.32665774238248	3.88994596686037	-6.63131302154886	5.16305625540133e-05	0.00737967170464356	2.36535425504403
15776	0.894177284632516	1.59837955044311	6.62545249213585	5.20188659381799e-05	0.00737967170464356	2.35817071649805
5233	4.454421928399	5.00817023257556	6.61638344367128	5.26259730112392e-05	0.00737967170464356	2.34704432075955
5017	1.0587142195501	1.39566508486523	6.61564611843613	5.26756660779486e-05	0.00737967170464356	2.3461391953203
4292	-2.2280785919623	2.99367820438871	-6.61457659513568	5.27478379732649e-05	0.00737967170464356	2.34482612720253
22624	0.870959069498391	1.91559577990488	6.60636619431676	5.33054403846326e-05	0.00737967170464356	2.33474046403811
4284	-1.74245144758645	2.7762181453414	-6.60563456451023	5.33554356779331e-05	0.00737967170464356	2.33384124461648
20080	-1.17770384032086	2.06354835577563	-6.6020656623339	5.36000388494813e-05	0.00737967170464356	2.32945369985667
5262	-1.9621660995744	2.433122771448	-6.60083734222434	5.36845039022857e-05	0.00737967170464356	2.32794318813157
17181	1.14598047027203	3.43082639242153	6.60008280280078	5.37364606623636e-05	0.00737967170464356	2.32701519150526
