logFC	AveExpr	t	P.Value	adj.P.Val	B
2827	0.914274333409757	2.21642755385498	3.97106578759891	0.0022754545505673	0.0702040686284152	-1.29666164334256
1241	0.582571197119215	1.3335436215953	3.96600258543791	0.00229505082253544	0.0702040686284152	-1.30496929842238
1183	0.793707926488584	2.89771582715613	3.96451603383942	0.00230083756880776	0.0702040686284152	-1.3074089596744
3326	-0.798804371997084	1.78553452363626	-3.95931299115066	0.0023212114997249	0.0702451873523306	-1.31594988711927
268	0.574740877136935	2.00526817358606	3.95294225413897	0.00234641382590798	0.0704305678475794	-1.32641168803442
1405	-0.693094207663229	1.90561197638847	-3.93764229153827	0.00240810961693814	0.0716995218204484	-1.35155494425816
805	-0.979546818279966	1.2811619041566	-3.92259214640139	0.00247044589457543	0.0729670899421798	-1.37631249279021
863	0.466885237651533	1.13533950813289	3.91081335468774	0.00252040193428347	0.0738517773124966	-1.39570564230568
1840	1.05908042356724	3.08557371171623	3.89865917151488	0.00257305212546663	0.0740442946772499	-1.4157323301034
384	0.633346532063464	1.83659742012392	3.89446176935247	0.00259149915119274	0.0740442946772499	-1.42265209611757
1211	0.761283001213426	1.52440710893177	3.89143265482844	0.00260489705102321	0.0740442946772499	-1.42764699239044
1311	-0.831541784466274	0.992925328387477	-3.88596897466647	0.002629245437797	0.0740442946772499	-1.43665882397956
1317	-1.00121155654187	1.21150269644921	-3.88416673269006	0.00263732873067511	0.0740442946772499	-1.4396321374338
1591	0.877398532657061	1.21933372144836	3.8819505205058	0.0026473041433903	0.0740442946772499	-1.44328887646353
3525	0.922057707484478	2.54358866132788	3.87077899011304	0.00269818856067151	0.0749000914736782	-1.46172959318443
2826	1.20212332228385	2.66682637146233	3.85134055756094	0.00278916283934404	0.0768321229335015	-1.49384691658975
1091	-0.937507815301228	1.03863165577887	-3.84710423483147	0.00280940861214049	0.0768321229335015	-1.50085151061828
1213	0.698144147670385	2.07584105590419	3.83807660342012	0.00285306301681622	0.0769442994947478	-1.51578436511033
1428	-0.652800361708812	1.07469576764684	-3.8354048634974	0.00286611715714668	0.0769442994947478	-1.52020532730812
2573	1.40875792414177	2.45448754036574	3.83187174511129	0.00288347524380891	0.0769442994947478	-1.52605271469132
2868	1.06992685197691	2.55137914946453	3.82915964521872	0.00289687368086943	0.0769442994947478	-1.53054213941984
2892	0.879965688758956	2.01211105591896	3.82302155984199	0.00292743639744304	0.0769948736647468	-1.54070539199873
311	0.507861660460228	1.86782320664138	3.82042080471407	0.0029404867786374	0.0769948736647468	-1.54501276168165
2752	-0.5897198618368	0.72854889613504	-3.81180384879233	0.00298415885435191	0.0771802464048079	-1.55928889539227
270	-0.531109854301627	1.35562839043088	-3.80933579926778	0.00299679084972017	0.0771802464048079	-1.56337916812234
1757	0.551210069064299	1.34170371940231	3.79788186347432	0.00305614442274485	0.0771802464048079	-1.5823693734239
3527	1.11239795277252	2.55145414839525	3.79727132579174	0.00305934220457988	0.0771802464048079	-1.58338197721759
3631	1.28652531754811	2.26672146839584	3.79677064956762	0.00306196715942751	0.0771802464048079	-1.58421239759365
2167	-1.23486092239939	3.62778179511685	-3.78594774471404	0.0031192840689705	0.0771802464048079	-1.60216909397875
3797	0.749727949593682	1.68484173076664	3.78495366234412	0.00312460408636658	0.0771802464048079	-1.60381897273596
2855	0.639800843884214	1.43349023137129	3.78384070180216	0.00313057146208026	0.0771802464048079	-1.60566626463154
1196	0.674775188667922	1.80034311668382	3.78288430579361	0.00313570881926359	0.0771802464048079	-1.60725378429998
2825	1.44826249483494	2.63694260484848	3.77450787018751	0.00318107858391723	0.0773098019155727	-1.62116149459836
2836	-0.608712222188524	1.77015040341192	-3.77418295522216	0.00318285208319801	0.0773098019155727	-1.62170109583945
3350	-0.809586683961803	2.91164454924638	-3.75539977565742	0.0032871383841437	0.0792041827964824	-1.6529118707721
309	0.502718717754655	1.56048248932063	3.74236317687273	0.00336159456135889	0.0792041827964824	-1.67459298537891
1981	0.515514739001006	1.2557514412813	3.74129457960011	0.00336777458781693	0.0792041827964824	-1.67637084901631
1189	1.03012321695063	3.17889403017932	3.73428017507754	0.00340863412528182	0.0792041827964824	-1.68804351707269
2006	1.75971725129091	2.84362567816882	3.73378156367477	0.00341155804650585	0.0792041827964824	-1.68887342414677
2856	0.860345579310533	1.6402199669148	3.73020516421042	0.0034326067480722	0.0792041827964824	-1.69482676517592
2875	1.00749125769343	1.76379068084382	3.72373154945757	0.00347104936051445	0.0792041827964824	-1.70560575787731
1163	1.03851939855265	3.28974406741042	3.72311380134907	0.003474740978528	0.0792041827964824	-1.70663454293515
2652	1.12449754334636	1.85426754029681	3.72281500380858	0.00347652802859073	0.0792041827964824	-1.70713216633536
3827	-1.05963194471322	2.37298660062179	-3.72092758714103	0.00348783829980486	0.0792041827964824	-1.71027568977598
